cn,cncode,year,region,incgr,dbacba,llgdp,cbagdp,dbagdp,ofagdp,pcrdbgdp,pcrdbofgdp,bdgdp,fdgdp,bcbd,ll_usd,overhead,netintmargin,concentration,roa,roe,costinc,zscore,inslife,insnonlife,stmktcap,stvaltraded,stturnover,listco_pc,prbond,pubond,intldebt,intldebtnet,nrbloan,offdep,remit
Albania,ALB,1978,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Albania,ALB,1979,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Albania,ALB,1980,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Albania,ALB,1981,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Albania,ALB,1982,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Albania,ALB,1983,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Albania,ALB,1984,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Albania,ALB,1985,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Albania,ALB,1986,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Albania,ALB,1987,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Albania,ALB,1988,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Albania,ALB,1989,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Albania,ALB,1990,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Albania,ALB,1991,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Albania,ALB,1992,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,21.3968
Albania,ALB,1993,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,27.0343
Albania,ALB,1994,Europe and Central Asia,Upper-middle-income economies,58.3182,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,16.6889,860.58,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,15.4658
Albania,ALB,1995,Europe and Central Asia,Upper-middle-income economies,70.7159,39.5913,26.8328,48.5607,1.4715,3.47582,3.47582,24.2045,24.2045,12.7351,1287.03,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,3.05218,5.28254,17.6243
Albania,ALB,1996,Europe and Central Asia,Upper-middle-income economies,73.5484,41.8266,17.1601,44.5219,1.4715,3.08384,3.08384,27.3785,27.3785,10.2029,1649.85,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,1.75892,4.48498,18.2828
Albania,ALB,1997,Europe and Central Asia,Upper-middle-income economies,56.8198,57.2435,23.826,47.4264,1.4715,3.88889,3.88889,37.888,37.888,10.3381,1439.37,5.3170557,6.41927,69.26926,-0.451575,-1.59919,88.6972,27.4626,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,2.18557,5.40797,13.6735
Albania,ALB,1998,Europe and Central Asia,Upper-middle-income economies,60.1323,54.0425,23.3194,32.8415,1.4715,3.43466,3.43466,36.4739,36.4739,8.68086,1812.42,5.3170557,3.8794954,69.26926,-4.40279,-9.12788,182.174,6.87696,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,2.6762,3.91993,18.4819
Albania,ALB,1999,Europe and Central Asia,Upper-middle-income economies,68.9096,55.4095,17.6431,32.1799,1.4715,3.43898,3.43898,39.7897,39.7897,8.61249,2241.88,2.29322,6.28055,96.1912,9.09804,270.943,67.6244,12.4745,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,1.60144,4.68337,11.8565
Albania,ALB,2000,Europe and Central Asia,Upper-middle-income economies,68.6856,56.7356,14.458,31.8741,1.4715,3.88772,3.88772,40.2498,40.2498,10.6669,2299.5,2.2402,4.65146,93.9836,1.83332,17.8527,44.3991,11.0159,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,1.98012,3.84131,16.2153
Albania,ALB,2001,Europe and Central Asia,Upper-middle-income economies,71.7724,59.0438,13.4691,31.8305,1.4715,4.85351,4.85351,41.2073,41.2073,12.7382,2834.09,2.32937,3.79487,93.6217,0.74196,8.45913,57.1456,10.0004,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,1.71106,3.38119,17.0935
Albania,ALB,2002,Europe and Central Asia,Upper-middle-income economies,71.6733,63.4135,13.2085,33.5013,1.4715,5.89383,5.89383,43.6762,43.6762,14.2583,2934.33,2.46119,3.64299,90.9099,0.557215,5.49199,66.0188,10.373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,1.3485,2.26417,16.487
Albania,ALB,2003,Europe and Central Asia,Upper-middle-income economies,75.5991,61.7926,12.0696,33.8165,1.4715,6.6219,6.6219,43.1811,43.1811,16.3002,3933.07,2.16438,3.488,88.2927,0.404065,4.90476,64.8866,8.3212,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,1.0792,2.21245,15.7236
Albania,ALB,2004,Europe and Central Asia,Upper-middle-income economies,80.2265,61.0336,9.75741,34.5465,1.4715,7.91548,7.91548,44.0455,44.0455,19.4593,4964.55,2.36703,3.20866,89.87,0.385286,5.13478,66.748,7.35153,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,1.37987,1.49038,15.5493
Albania,ALB,2005,Europe and Central Asia,Upper-middle-income economies,82.4619,63.7492,8.51046,37.2948,1.4715,11.5213,11.5213,46.7431,46.7431,29.2014,4899.59,2.26893,3.59871,91.884,1.50146,20.7499,54.6414,8.31981,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,11.771,1.1493,15.3967
Albania,ALB,2006,Europe and Central Asia,Upper-middle-income economies,85.7785,68.5671,8.06233,43.1752,1.4715,17.6065,17.6065,51.2989,51.2989,38.752,6099.98,2.3308,3.84781,88.3432,0.951698,13.5609,61.0281,7.32034,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,1.57678,1.28071,14.8859
Albania,ALB,2007,Europe and Central Asia,Upper-middle-income economies,87.5008,72.9772,7.72866,50.448,1.4715,24.7558,24.7558,56.6506,56.6506,47.9557,7575.7,2.19404,4.0954,69.0741,1.10446,14.3456,56.0618,14.9557,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,2.7091,1.59954,13.7138
Albania,ALB,2008,Europe and Central Asia,Upper-middle-income economies,88.7157,72.3366,7.43152,55.2929,1.4715,30.8038,30.8038,56.1884,56.1884,61.6443,7682.64,2.42038,3.90134,72.9329,1.41821,14.9949,52.6768,22.2548,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,4.82702,1.2351,11.5284
Albania,ALB,2009,Europe and Central Asia,Upper-middle-income economies,89.5618,73.253,7.20101,59.1343,1.4715,34.8577,34.8577,73.7164,72.9817,76.9093,7324.96,2.44531,3.55178,70.7735,0.989084,9.99077,55.8237,22.3109,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,6.42814,1.1194,10.8715
Albania,ALB,2010,Europe and Central Asia,Upper-middle-income economies,91.9401,75.0292,6.06471,59.5855,1.4715,35.8392,35.8392,19.95897,19.980532,124.212,7480.71,2.30061,3.95294,68.2752,1.24446,12.1882,51.8686,22.6445,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,4.84053,11.430800437927246,9.7487
Algeria,DZA,1960,Middle East and North Africa,Upper-middle-income economies,75.59057,53.64487,9.26066,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,75.52135,12333.3,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
Algeria,DZA,1961,Middle East and North Africa,Upper-middle-income economies,75.59057,53.64487,9.26066,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,75.52135,12333.3,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
Algeria,DZA,1962,Middle East and North Africa,Upper-middle-income economies,75.59057,53.64487,9.26066,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,75.52135,12333.3,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
Algeria,DZA,1963,Middle East and North Africa,Upper-middle-income economies,75.59057,53.64487,9.26066,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,75.52135,12333.3,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
Algeria,DZA,1964,Middle East and North Africa,Upper-middle-income economies,52.3034,53.64487,9.26066,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,90.9884,5424.86,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
Algeria,DZA,1965,Middle East and North Africa,Upper-middle-income economies,54.9192,53.64487,9.26066,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,77.0143,5894.71,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
Algeria,DZA,1966,Middle East and North Africa,Upper-middle-income economies,53.2198,53.64487,9.26066,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,56.0701,6230.17,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
Algeria,DZA,1967,Middle East and North Africa,Upper-middle-income economies,73.913,53.64487,9.26066,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,56.001,7891.55,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
Algeria,DZA,1968,Middle East and North Africa,Upper-middle-income economies,78.2734,53.64487,9.26066,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,64.954,10230.3,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
Algeria,DZA,1969,Middle East and North Africa,Upper-middle-income economies,79.1891,53.64487,9.26066,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,89.1954,11099.0,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.3987904
Algeria,DZA,1970,Middle East and North Africa,Upper-middle-income economies,68.9322,53.64487,9.26066,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,85.322,11922.6,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.33845
Algeria,DZA,1971,Middle East and North Africa,Upper-middle-income economies,68.2904,53.64487,9.26066,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,108.398,13300.6,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,4.6876
Algeria,DZA,1972,Middle East and North Africa,Upper-middle-income economies,84.0863,53.64487,9.26066,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,132.16,17073.2,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,3.3571
Algeria,DZA,1973,Middle East and North Africa,Upper-middle-income economies,95.4101,53.64487,9.26066,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,148.671,19260.6,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,2.58172
Algeria,DZA,1974,Middle East and North Africa,Upper-middle-income economies,98.2126,53.64487,9.26066,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,170.081,22754.6,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,1.52918
Algeria,DZA,1975,Middle East and North Africa,Upper-middle-income economies,98.331,51.4911,0.845166,48.2239,6.644979,43.7938,43.7938,26.3142,28.8192,163.469,26926.1,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,1.70974
Algeria,DZA,1976,Middle East and North Africa,Upper-middle-income economies,94.0255,54.131,2.103,50.7731,6.644979,46.3075,46.3075,29.2014,31.8413,154.52,31474.9,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,1.43837
Algeria,DZA,1977,Middle East and North Africa,Upper-middle-income economies,88.0091,56.9975,5.04992,50.5851,6.644979,46.4828,46.4828,31.5127,34.6366,140.998,38342.1,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,1.66413
Algeria,DZA,1978,Middle East and North Africa,Upper-middle-income economies,79.7428,53.64487,9.26066,37.75526,6.644979,17.4002,21.5044,36.56574,37.948174,144.55,48279.9,1.1959519,1.6069552,65.50813,0.97256005,10.6354,53.151573,24.124315,0.14844999,1.1216601,21.828048706054688,3.023145,13.1943,0.047496,4.7458286,77.99395,2.88066,1.48343,8.937108993530273,14.004500389099121,1.49064
